Date,Open,High,Low,Close,Adj Close,Volume,Price Movement
10/18/2022,1651.400024,1655.199951,1649,1649,1649,597,Down
10/19/2022,1637.5,1637.5,1627.5,1627.5,1627.5,84,Down
10/20/2022,1622.800049,1641.400024,1622.800049,1630.800049,1630.800049,477,Up
10/21/2022,1634.099976,1653.900024,1634.099976,1651,1651,224,Up
10/24/2022,1662.699951,1662.699951,1648.699951,1648.699951,1648.699951,29,Down
10/25/2022,1648.199951,1652.800049,1637.300049,1652.800049,1652.800049,880,Up
10/26/2022,1649.800049,1667,1649.800049,1664,1664,89,Up
10/27/2022,1660.699951,1660.699951,1660.699951,1660.699951,1660.699951,2298,Down
10/28/2022,1661,1661,1638.699951,1639.599976,1639.599976,626,Down
10/31/2022,1641.800049,1641.800049,1633.400024,1635.900024,1635.900024,522,Down
11/1/2022,1630.800049,1653.699951,1630.800049,1645,1645,985,Up
11/2/2022,1650.800049,1664.699951,1634,1645.699951,1645.699951,612,Up
11/3/2022,1629.199951,1629.199951,1615.099976,1627.300049,1627.300049,1427,Down
11/4/2022,1630.199951,1674.5,1629,1672.5,1672.5,159,Up
11/7/2022,1676.900024,1677.900024,1672.900024,1676.5,1676.5,42,Up
11/8/2022,1703.199951,1712.099976,1703.199951,1712.099976,1712.099976,23,Up
11/9/2022,1707.400024,1720.199951,1706,1710.099976,1710.099976,497,Down
11/10/2022,1708.199951,1750.300049,1708.199951,1750.300049,1750.300049,325,Up
11/11/2022,1763.800049,1766,1757.599976,1766,1766,257,Up
11/14/2022,1762,1773.599976,1761.599976,1773.599976,1773.599976,358,Up
11/15/2022,1770.800049,1773.800049,1769.900024,1773.800049,1773.800049,57,Up
11/16/2022,1776.599976,1778.900024,1773,1773,1773,303,Down
11/17/2022,1763,1763,1756,1760.800049,1760.800049,18,Down
11/18/2022,1763.300049,1763.300049,1747.599976,1751.900024,1751.900024,414,Down
11/21/2022,1739,1744.900024,1736.099976,1737.400024,1737.400024,544,Down
11/22/2022,1741.699951,1741.699951,1738.300049,1738.300049,1738.300049,15,Up
11/23/2022,1736.5,1750.900024,1736.5,1744.900024,1744.900024,39,Up
11/25/2022,1753,1757.900024,1749.199951,1753.300049,1753.300049,216,Up
11/28/2022,1741.300049,1741.300049,1740.099976,1740.099976,1740.099976,132767,Down
11/29/2022,1739.5,1758.199951,1737.900024,1748.400024,1748.400024,19416,Up
11/30/2022,1748.099976,1769.400024,1745.099976,1746,1746,3339,Down
12/1/2022,1768.699951,1803.699951,1768.699951,1801.099976,1801.099976,1053,Up
12/2/2022,1802,1802.300049,1779.400024,1795.900024,1795.900024,1725,Down
12/5/2022,1795.699951,1808,1764.300049,1767.400024,1767.400024,1713,Down
12/6/2022,1768.599976,1779.400024,1767.900024,1769.300049,1769.300049,105,Up
12/7/2022,1769.300049,1790.300049,1769.300049,1785.5,1785.5,422,Up
12/8/2022,1782,1790.900024,1782,1788.699951,1788.699951,713,Up
12/9/2022,1794.900024,1804.300049,1791.099976,1798.099976,1798.099976,125,Up
12/12/2022,1787.300049,1793.900024,1777.699951,1780.5,1780.5,85,Down
12/13/2022,1780.699951,1819.800049,1780.5,1813.900024,1813.900024,205,Up
12/14/2022,1810.800049,1812.800049,1797.900024,1807.5,1807.5,1074,Down
12/15/2022,1801,1801,1774.800049,1777.199951,1777.199951,421,Down
12/16/2022,1777.900024,1791.400024,1777.900024,1790,1790,206,Up
12/19/2022,1791.599976,1796.300049,1785.599976,1787.699951,1787.699951,79,Down
12/20/2022,1786.5,1821.400024,1786.5,1815.900024,1815.900024,51,Up
12/22/2022,1818.099976,1818.099976,1785,1787,1787,411,Down
12/23/2022,1794.300049,1802.800049,1794.099976,1795.900024,1795.900024,49,Up
12/27/2022,1803.400024,1826.300049,1803.400024,1814.800049,1814.800049,69,Up
12/28/2022,1803.199951,1807.900024,1803.099976,1807.900024,1807.900024,434,Down
12/29/2022,1805.800049,1819.5,1805.800049,1819.5,1819.5,277,Up
12/30/2022,1817,1822.300049,1816.800049,1819.699951,1819.699951,95,Up
1/3/2023,1836.199951,1839.699951,1836.199951,1839.699951,1839.699951,29,Up
1/4/2023,1845.599976,1859.099976,1845.599976,1852.800049,1852.800049,25,Up
1/5/2023,1855.199951,1855.199951,1834.800049,1834.800049,1834.800049,24,Down
1/6/2023,1838.400024,1868.199951,1835.300049,1864.199951,1864.199951,26,Up
1/9/2023,1867,1880,1867,1872.699951,1872.699951,62,Up
1/10/2023,1877.800049,1878.099976,1871.599976,1871.599976,1871.599976,101,Down
1/11/2023,1873.099976,1877.800049,1873.099976,1874.599976,1874.599976,1236,Up
1/12/2023,1877.199951,1897.400024,1877.199951,1895.5,1895.5,59,Up
1/13/2023,1899,1920.900024,1898.300049,1918.400024,1918.400024,512,Up
1/17/2023,1920.099976,1920.099976,1905.199951,1907.199951,1907.199951,706,Down
1/18/2023,1911.099976,1911.099976,1903.099976,1904.400024,1904.400024,1027,Down
1/19/2023,1922.099976,1931.800049,1922.099976,1922.099976,1922.099976,371,Up
1/20/2023,1922.099976,1928.5,1921.400024,1926.400024,1926.400024,1346,Up
1/23/2023,1926.5,1927.099976,1915,1927.099976,1927.099976,218,Up
1/24/2023,1931.800049,1936.800049,1931.800049,1933.900024,1933.900024,201,Up
1/25/2023,1941.199951,1941.199951,1939.800049,1941.199951,1941.199951,7,Up
1/26/2023,1936.599976,1937.099976,1927.099976,1929.099976,1929.099976,131,Down
1/27/2023,1928.599976,1928.599976,1928.599976,1928.599976,1928.599976,150902,Down
1/30/2023,1928.300049,1933.599976,1920.300049,1922.900024,1922.900024,27220,Down
1/31/2023,1923,1930.400024,1900.599976,1929.5,1929.5,1910,Up
2/1/2023,1927.199951,1955,1922,1927.800049,1927.800049,2290,Down
2/2/2023,1952.300049,1959.099976,1911.300049,1916.300049,1916.300049,748,Down
2/3/2023,1912.400024,1917,1861.5,1862.900024,1862.900024,992,Down
2/6/2023,1865.599976,1880,1863.400024,1866.199951,1866.199951,424,Up
2/7/2023,1870,1875.699951,1868,1871.699951,1871.699951,297,Up
2/8/2023,1872.099976,1880.400024,1872.099976,1877.400024,1877.400024,230,Up
2/9/2023,1875.300049,1884.599976,1859.800049,1866.199951,1866.199951,223,Down
2/10/2023,1861.599976,1863.5,1852.400024,1862.800049,1862.800049,27,Down
2/13/2023,1859,1861,1850,1851.900024,1851.900024,569,Down
2/14/2023,1854.099976,1862,1846.199951,1854,1854,656,Up
2/15/2023,1842,1842,1828.199951,1834.199951,1834.199951,368,Down
2/16/2023,1838.599976,1843.699951,1827.199951,1842,1842,222,Up
2/17/2023,1827.400024,1842.199951,1818.400024,1840.400024,1840.400024,35,Down
2/21/2023,1842.599976,1843,1833,1833,1833,862,Down
2/22/2023,1835.699951,1836.199951,1825.099976,1832,1832,278,Down
2/23/2023,1826.400024,1827.5,1818,1818,1818,291,Down
2/24/2023,1808.800049,1808.800049,1808.800049,1808.800049,1808.800049,404,Down
2/27/2023,1811.599976,1817.5,1808.900024,1817,1817,829,Up
2/28/2023,1808.099976,1830,1808.099976,1828.900024,1828.900024,618,Up
3/1/2023,1827.099976,1841.699951,1827.099976,1837.699951,1837.699951,211,Up
3/2/2023,1830,1836.300049,1830,1833.5,1833.5,154,Down
3/3/2023,1837.300049,1855.400024,1837.300049,1847.699951,1847.699951,61,Up
3/6/2023,1853.300049,1853.800049,1844.199951,1847.900024,1847.900024,5,Up
3/7/2023,1840.900024,1840.900024,1813.900024,1813.900024,1813.900024,450,Down
3/8/2023,1811.599976,1812.900024,1811.5,1812.699951,1812.699951,75,Down
3/9/2023,1816.400024,1829.300049,1815.599976,1829.300049,1829.300049,332,Up
3/10/2023,1852.300049,1868.5,1852,1862,1862,248,Up
3/13/2023,1890.800049,1913.099976,1875.099976,1911.699951,1911.699951,503,Up
3/14/2023,1912.199951,1912.199951,1901.099976,1906.199951,1906.199951,107,Down
3/15/2023,1903.900024,1926.599976,1898.5,1926.599976,1926.599976,564,Up
3/16/2023,1909.900024,1931.699951,1909.900024,1919,1919,394,Down
3/17/2023,1946,1985.099976,1946,1969.800049,1969.800049,82,Up
3/20/2023,1988.300049,2003.900024,1968.900024,1979.199951,1979.199951,389,Up
3/21/2023,1973.800049,1973.800049,1938,1938,1938,47,Down
3/22/2023,1946.800049,1974,1946.800049,1946.800049,1946.800049,50,Up
3/23/2023,1990.5,1994.599976,1990.5,1993.800049,1993.800049,33,Up
3/24/2023,1991.699951,1995.400024,1982.099976,1982.099976,1982.099976,19,Down
3/27/2023,1957.199951,1957.199951,1952.400024,1952.400024,1952.400024,877,Down
3/28/2023,1972.400024,1972.400024,1972.400024,1972.400024,1972.400024,21,Up
3/29/2023,1966.099976,1966.099976,1966.099976,1966.099976,1966.099976,88563,Down
3/30/2023,1965.900024,1984.400024,1954.900024,1980.300049,1980.300049,10119,Up
3/31/2023,1981.300049,1986.800049,1968,1969,1969,957,Down
4/3/2023,1968.099976,1991.699951,1950,1983.900024,1983.900024,737,Up
4/4/2023,1984.599976,2027.099976,1979,2022.199951,2022.199951,811,Up
4/5/2023,2022.099976,2033.800049,2013.599976,2020.900024,2020.900024,525,Down
4/6/2023,2022.199951,2023.300049,2005,2011.900024,2011.900024,0,Down
4/10/2023,2000,2006.599976,1984,1989.099976,1989.099976,652,Down
4/11/2023,1991.400024,2006.5,1991.400024,2004.800049,2004.800049,68,Up
4/12/2023,2005.199951,2025.699951,2005.199951,2010.900024,2010.900024,172,Up
4/13/2023,2015.599976,2048.600098,2015.599976,2041.300049,2041.300049,1043,Up
4/14/2023,2041,2047.800049,1995,2002.199951,2002.199951,718,Down
4/17/2023,2002.699951,2007.599976,1983.199951,1994.199951,1994.199951,554,Down
4/18/2023,1996.900024,2007.400024,1996.900024,2007.400024,2007.400024,72,Up
4/19/2023,2005.699951,2006.400024,1969.800049,1995.199951,1995.199951,61,Down
4/20/2023,1998,2007.599976,1998,2007.599976,2007.599976,164,Up
4/21/2023,1996.199951,1996.199951,1974.099976,1979.5,1979.5,132,Down
4/24/2023,1981.300049,1989.800049,1977.400024,1989.099976,1989.099976,145,Up
4/25/2023,1995.699951,1999.099976,1982.300049,1994,1994,306,Up
4/26/2023,1997.800049,1998.800049,1985.599976,1985.699951,1985.699951,615,Down
4/27/2023,1990.599976,2002.300049,1979.900024,1989.900024,1989.900024,355,Up
4/28/2023,1986.900024,1990.099976,1977.699951,1990.099976,1990.099976,152,Up
5/1/2023,1980.099976,2005,1976.900024,1983.400024,1983.400024,210,Down
5/2/2023,1994.699951,2018,1994.699951,2014.300049,2014.300049,1896,Up
5/3/2023,2017.099976,2035.099976,2015.199951,2028.599976,2028.599976,1349,Up
5/4/2023,2045,2072,2040,2048,2048,930,Up
5/5/2023,2046.400024,2046.400024,2004.300049,2017.400024,2017.400024,59,Down
5/8/2023,2022.5,2026.300049,2022.5,2026.300049,2026.300049,3,Up
5/9/2023,2026.599976,2037.300049,2025.900024,2036.199951,2036.199951,241,Up
5/10/2023,2032.300049,2044.300049,2029.5,2030.5,2030.5,248,Down
5/11/2023,2034.099976,2038.300049,2014,2014.699951,2014.699951,90,Down
5/12/2023,2014.5,2014.5,2014.5,2014.5,2014.5,115,Down
5/15/2023,2013.800049,2018,2013.800049,2018,2018,3,Up
5/16/2023,1988.400024,1988.400024,1988.400024,1988.400024,1988.400024,49,Down
5/17/2023,1983.599976,1983.599976,1980.699951,1980.699951,1980.699951,13,Down
5/18/2023,1956.5,1956.800049,1956.5,1956.5,1956.5,23,Down
5/19/2023,1960,1978.699951,1960,1978.699951,1978.699951,106,Up
5/22/2023,1980.5,1980.5,1974.800049,1974.800049,1974.800049,8,Down
5/23/2023,1972.400024,1972.400024,1972.400024,1972.400024,1972.400024,1,Down
5/24/2023,1975.400024,1975.400024,1962.800049,1962.800049,1962.800049,189,Down
5/25/2023,1943.099976,1943.099976,1943.099976,1943.099976,1943.099976,1,Down
5/26/2023,1948.199951,1948.400024,1944.099976,1944.099976,1944.099976,166036,Up
5/30/2023,1942.699951,1962.599976,1931,1958,1958,37838,Up
5/31/2023,1958.199951,1973,1953,1963.900024,1963.900024,5959,Up
6/1/2023,1963.199951,1983,1954.300049,1978,1978,750,Up
6/2/2023,1977.099976,1982.5,1947.400024,1952.400024,1952.400024,356,Down
6/5/2023,1947.5,1961.900024,1937.800049,1958,1958,713,Up
6/6/2023,1960.800049,1965.5,1958.800049,1965.5,1965.5,164,Up
6/7/2023,1959,1968.400024,1940.699951,1942.699951,1942.699951,139,Down
6/8/2023,1943.199951,1969,1943.099976,1963.599976,1963.599976,433,Up
6/9/2023,1965.099976,1969.800049,1960.300049,1962.199951,1962.199951,49,Down
6/12/2023,1959.699951,1963.5,1951.400024,1955.300049,1955.300049,212,Down
6/13/2023,1960.599976,1967.5,1940.300049,1944.599976,1944.599976,343,Down
6/14/2023,1946.199951,1958.199951,1940.300049,1955.300049,1955.300049,202,Up
6/15/2023,1941.699951,1958.800049,1926,1957.800049,1957.800049,329,Up
6/16/2023,1961.400024,1962.900024,1953.5,1958.400024,1958.400024,119,Up
6/20/2023,1958.599976,1958.599976,1931.300049,1935.5,1935.5,193,Down
6/21/2023,1935.599976,1936.800049,1920,1933.300049,1933.300049,557,Down
6/22/2023,1920,1921,1912.099976,1912.699951,1912.699951,237,Down
6/23/2023,1918.699951,1932.5,1918.699951,1919.099976,1919.099976,105,Up
6/26/2023,1922.900024,1928.5,1922.5,1923.699951,1923.699951,71,Up
6/27/2023,1927,1929.400024,1914,1914,1914,49,Down
6/28/2023,1912.300049,1912.300049,1912.300049,1912.300049,1912.300049,628,Down
6/29/2023,1909.900024,1909.900024,1892.5,1909.199951,1909.199951,289,Down
6/30/2023,1908.599976,1921.099976,1900.599976,1921.099976,1921.099976,445,Up
7/3/2023,1917.900024,1929.5,1917.900024,1921.699951,1921.699951,41,Up
7/5/2023,1923.5,1933.900024,1914.699951,1919.599976,1919.599976,193,Down
7/6/2023,1909.300049,1910.199951,1903.199951,1908.699951,1908.699951,81,Down
7/7/2023,1913.400024,1934.099976,1913.400024,1926.199951,1926.199951,61,Up
7/10/2023,1923.599976,1926.099976,1912.300049,1925,1925,269,Down
7/11/2023,1925,1937,1924.199951,1931.300049,1931.300049,142,Up
7/12/2023,1932.300049,1958,1932.199951,1956.199951,1956.199951,132,Up
7/13/2023,1961.099976,1961.099976,1953,1959.199951,1959.199951,121,Up
7/14/2023,1958.400024,1960.599976,1952.699951,1960.099976,1960.099976,94,Up
7/17/2023,1954,1956.5,1946.599976,1952.400024,1952.400024,29,Down
7/18/2023,1968.800049,1978.400024,1963.400024,1977.199951,1977.199951,83,Up
7/19/2023,1977,1977.5,1973,1977.5,1977.5,35,Up
7/20/2023,1973.699951,1973.699951,1965.599976,1968.300049,1968.300049,638,Down
7/21/2023,1961.800049,1964.300049,1961.800049,1964.300049,1964.300049,50,Down
7/24/2023,1965.300049,1965.5,1960.300049,1960.300049,1960.300049,2,Down
7/25/2023,1953,1962.5,1953,1962.099976,1962.099976,19,Up
7/26/2023,1966.199951,1972,1966.199951,1968.900024,1968.900024,51,Up
7/27/2023,1945.400024,1945.400024,1945.400024,1945.400024,1945.400024,194253,Down
7/28/2023,1945.5,1962.199951,1944.199951,1960.400024,1960.400024,23155,Up
7/31/2023,1959.199951,1971.599976,1950,1970.5,1970.5,1025,Up
8/1/2023,1964.900024,1965.400024,1940.699951,1940.699951,1940.699951,688,Down
8/2/2023,1948.400024,1953.599976,1933.199951,1937.400024,1937.400024,652,Down
8/3/2023,1934.199951,1936.5,1928,1932,1932,773,Down
8/4/2023,1934.900024,1945,1920,1939.599976,1939.599976,290,Up
8/7/2023,1941,1941,1929.800049,1933.5,1933.5,376,Down
8/8/2023,1931.699951,1933.199951,1923,1924.099976,1924.099976,555,Down
8/9/2023,1925.400024,1928.800049,1913.699951,1915.400024,1915.400024,451,Down
8/10/2023,1921.099976,1927.800049,1911.400024,1914.400024,1914.400024,178,Down
8/11/2023,1913,1916.599976,1911.800049,1912.900024,1912.900024,57,Down
8/14/2023,1909.300049,1912.599976,1903.300049,1910.599976,1910.599976,46,Down
8/15/2023,1906,1907.699951,1895,1902.5,1902.5,73,Down
8/16/2023,1904.5,1904.5,1890.300049,1896.099976,1896.099976,22,Down
8/17/2023,1893.699951,1902.400024,1884,1884.099976,1884.099976,245,Down
8/18/2023,1891.800049,1891.800049,1886.099976,1886.099976,1886.099976,19,Up
8/21/2023,1893.599976,1893.599976,1893.300049,1893.300049,1893.300049,876,Up
8/22/2023,1894.599976,1896.800049,1892.800049,1896.400024,1896.400024,46,Up
8/23/2023,1909.599976,1918.5,1909.599976,1918.5,1918.5,547,Up
8/24/2023,1920,1920.800049,1918.199951,1918.199951,1918.199951,337,Down
8/25/2023,1919.800049,1919.800049,1911.099976,1911.099976,1911.099976,195,Down
8/28/2023,1915.5,1921.5,1915.5,1917.900024,1917.900024,99,Up
8/29/2023,1917.900024,1936.5,1916.900024,1936.5,1936.5,1674,Up
8/30/2023,1936,1946.400024,1934.599976,1944.300049,1944.300049,396,Up
8/31/2023,1944.400024,1944.400024,1938.199951,1938.199951,1938.199951,491,Down
9/1/2023,1950,1950,1936.599976,1939.800049,1939.800049,167,Up
9/5/2023,1934.400024,1934.400024,1924.699951,1926.199951,1926.199951,113,Down
9/6/2023,1924.099976,1925.300049,1916.300049,1918.099976,1918.099976,24,Down
9/7/2023,1917.599976,1921.5,1917.5,1917.5,1917.5,41,Down
9/8/2023,1924,1924.699951,1918.400024,1918.400024,1918.400024,105,Up
9/11/2023,1923,1928.300049,1921.800049,1923.300049,1923.300049,50,Up
9/12/2023,1920.800049,1920.800049,1911.300049,1911.300049,1911.300049,365,Down
9/13/2023,1910.300049,1914.599976,1908.900024,1909.099976,1909.099976,15,Down
9/14/2023,1903,1910,1903,1910,1910,169,Up
9/15/2023,1923.5,1927.300049,1923.5,1923.699951,1923.699951,8,Up
9/18/2023,1928.199951,1931.5,1926.400024,1931.5,1931.5,19,Up
9/19/2023,1934,1934,1932,1932,1932,6,Up
9/20/2023,1945.599976,1945.599976,1929.199951,1945.599976,1945.599976,119,Up
9/21/2023,1924,1924,1919.199951,1919.199951,1919.199951,9,Down
9/22/2023,1925.400024,1925.400024,1925.400024,1925.400024,1925.400024,1,Up
9/25/2023,1916.599976,1916.599976,1916.599976,1916.599976,1916.599976,114,Down
9/26/2023,1905,1905.099976,1900.400024,1900.400024,1900.400024,161,Down
9/27/2023,1871.599976,1871.599976,1871.599976,1871.599976,1871.599976,12251,Down
9/28/2023,1875.5,1878.199951,1856.699951,1860.400024,1860.400024,4654,Down
9/29/2023,1864.300049,1872.300049,1846,1848.099976,1848.099976,1605,Down
10/2/2023,1844.099976,1845.900024,1826.699951,1830,1830,2309,Down
10/3/2023,1825,1830.900024,1816.800049,1824.599976,1824.599976,310,Down
10/4/2023,1821.800049,1828.199951,1816.400024,1818.5,1818.5,357,Down
10/5/2023,1826.300049,1826.300049,1815.599976,1816.599976,1816.599976,393,Down
10/6/2023,1819,1831.800049,1809.400024,1830.199951,1830.199951,390,Up
10/9/2023,1842.5,1861.5,1842.5,1849.5,1849.5,232,Up
10/10/2023,1857,1861.400024,1852.800049,1861,1861,236,Up
10/11/2023,1869.5,1874.599976,1869.099976,1872.800049,1872.800049,65,Up
10/12/2023,1874.699951,1881.199951,1867,1869.300049,1869.300049,46,Down
10/13/2023,1877.5,1930.099976,1877.5,1927.400024,1927.400024,43,Up
10/16/2023,1910.400024,1921.099976,1910.300049,1921.099976,1921.099976,53,Down
10/17/2023,1914.300049,1925.800049,1914.300049,1922.699951,1922.699951,103,Up
10/18/2023,1935,1957.900024,1935,1955.300049,1955.300049,67,Up
10/19/2023,1950.099976,1977.699951,1945.699951,1968.400024,1968.400024,1945,Up
10/20/2023,1981.099976,1988.599976,1980.400024,1982.5,1982.5,557,Up
10/23/2023,1976.199951,1978.900024,1972.900024,1976.300049,1976.300049,127,Down
10/24/2023,1970.300049,1975,1970.300049,1975,1975,10,Down
10/25/2023,1971.199951,1985.300049,1971.199951,1984.099976,1984.099976,97,Up
10/26/2023,1988.199951,1988.199951,1980.400024,1987.199951,1987.199951,521,Up
10/27/2023,1988.599976,1988.599976,1988.599976,1988.599976,1988.599976,372,Up
10/30/2023,2004.099976,2004.099976,1992.5,1996.199951,1996.199951,157,Up
10/31/2023,1996.5,2001,1983.699951,1985.199951,1985.199951,84,Down
11/1/2023,1990.5,1990.5,1977.800049,1978.800049,1978.800049,41,Down
11/2/2023,1989.099976,1990.300049,1979.5,1985.599976,1985.599976,39,Up
11/3/2023,1989,1991.5,1989,1991.5,1991.5,12,Up
11/6/2023,1981.599976,1981.599976,1977.400024,1981.599976,1981.599976,130,Down
11/7/2023,1966.5,1966.800049,1960.699951,1966.800049,1966.800049,20,Down
11/8/2023,1967.800049,1967.800049,1947.699951,1951.5,1951.5,43,Down
11/9/2023,1951.699951,1964.199951,1945.300049,1964.199951,1964.199951,10,Up
11/10/2023,1959.599976,1959.599976,1932.599976,1932.599976,1932.599976,375,Down
11/13/2023,1939.900024,1947.199951,1934,1945.5,1945.5,191,Up
11/14/2023,1965.800049,1965.800049,1961.800049,1961.800049,1961.800049,2,Up
11/15/2023,1962.800049,1962.800049,1960,1960.099976,1960.099976,6,Down
11/16/2023,1965.300049,1983.900024,1964.599976,1983.900024,1983.900024,39,Up
11/17/2023,1982.5,1984,1979.800049,1981.599976,1981.599976,32,Down
11/20/2023,1978.699951,1979.400024,1969.699951,1977.699951,1977.699951,182,Down
11/21/2023,1990.699951,2005.5,1988.5,1999.300049,1999.300049,16,Up
11/22/2023,1999.099976,1999.400024,1991,1991.400024,1991.400024,6075,Down
11/24/2023,1991.900024,2002.199951,1991.5,2002.199951,2002.199951,63,Up
11/27/2023,2011.699951,2011.800049,2011.699951,2011.800049,2011.800049,228,Up
11/28/2023,2040.599976,2042.699951,2039.699951,2039.699951,2039.699951,174665,Up
11/29/2023,2041.699951,2052.100098,2036,2047.099976,2047.099976,15290,Up
11/30/2023,2046.099976,2047.099976,2033.099976,2038.099976,2038.099976,2506,Down
12/1/2023,2038.300049,2073.199951,2036,2071,2071,614,Up
12/4/2023,2075.300049,2130.199951,2021,2024.099976,2024.099976,1071,Down
12/5/2023,2035.099976,2037,2010.199951,2018.5,2018.5,289,Down
12/6/2023,2019.900024,2035.800049,2019,2030.5,2030.5,417,Up
12/7/2023,2029.199951,2034.900024,2024,2029.900024,2029.900024,67,Down
12/8/2023,2031.699951,2033.099976,1995,1998.300049,1998.300049,449,Down
12/11/2023,2004.099976,2004.199951,1977.199951,1978,1978,651,Down
12/12/2023,1984.199951,1994.199951,1977.800049,1977.800049,1977.800049,95,Down
12/13/2023,1978.5,2024.800049,1975,1982.300049,1982.300049,2252,Up
12/14/2023,2024.699951,2040.099976,2024.300049,2030.199951,2030.199951,236,Up
12/15/2023,2032.599976,2043.400024,2018.300049,2021.099976,2021.099976,261,Down
12/18/2023,2024.300049,2032.800049,2024,2026.300049,2026.300049,100,Up
12/19/2023,2025.199951,2042.699951,2025.199951,2038.400024,2038.400024,498,Up
12/20/2023,2037.099976,2037.099976,2030.300049,2034.5,2034.5,258,Down
12/21/2023,2035.800049,2044.5,2033,2039.099976,2039.099976,228,Up
12/22/2023,2055.699951,2068.699951,2052.199951,2057.100098,2057.100098,202,Up
12/26/2023,2060,2060.800049,2054.199951,2058.199951,2058.199951,64,Up
12/27/2023,2067.300049,2081.899902,2064.800049,2081.899902,2081.899902,586,Up
12/28/2023,2081.600098,2087.300049,2066.5,2073.899902,2073.899902,338,Down
12/29/2023,2068,2068.899902,2062.100098,2062.399902,2062.399902,47,Down
1/2/2024,2063.5,2073.699951,2057.100098,2064.399902,2064.399902,61,Up
1/3/2024,2034.199951,2044,2034.199951,2034.199951,2034.199951,54,Down
1/4/2024,2041.599976,2044.5,2038,2042.300049,2042.300049,88,Up
1/5/2024,2044.5,2048.100098,2042.400024,2042.400024,2042.400024,12,Up
1/8/2024,2019.099976,2033.699951,2019.099976,2026.599976,2026.599976,10,Down
1/9/2024,2035.800049,2035.800049,2026.400024,2026.400024,2026.400024,27,Down
1/10/2024,2029,2035.599976,2021.699951,2021.699951,2021.699951,538,Down
1/11/2024,2025.099976,2025.099976,2014.300049,2014.300049,2014.300049,97,Down
1/12/2024,2031.099976,2057,2031.099976,2046.699951,2046.699951,390,Up
1/16/2024,2051.699951,2054.800049,2026,2026,2026,46,Down
1/17/2024,2026.5,2026.5,2002.599976,2002.599976,2002.599976,764,Down
1/18/2024,2012.800049,2018.599976,2009.5,2018.599976,2018.599976,1474,Up
1/19/2024,2023.199951,2036,2019.5,2026.5,2026.5,50,Up
1/22/2024,2021.300049,2021.300049,2019.800049,2019.800049,2019.800049,12,Down
1/23/2024,2030.300049,2030.300049,2022.5,2023.699951,2023.699951,15,Up
1/24/2024,2023.199951,2033.199951,2013.900024,2013.900024,2013.900024,253,Down
1/25/2024,2012.099976,2022.400024,2012.099976,2016.900024,2016.900024,548,Up
1/26/2024,2021.699951,2022.400024,2016.800049,2016.800049,2016.800049,49,Down
1/29/2024,2025.199951,2025.199951,2025.199951,2025.199951,2025.199951,150708,Up
1/30/2024,2032.5,2048.5,2028.099976,2031.5,2031.5,26907,Up
1/31/2024,2035.400024,2055,2030,2048.399902,2048.399902,2007,Up
2/1/2024,2040.199951,2064.5,2029,2053,2053,947,Up
2/2/2024,2054.800049,2055.899902,2027.699951,2036.099976,2036.099976,888,Down
2/5/2024,2038.900024,2040.800049,2013.800049,2025.699951,2025.699951,412,Down
2/6/2024,2025.900024,2037.300049,2025.900024,2034.5,2034.5,249,Up
2/7/2024,2032.800049,2039.5,2032.699951,2035.199951,2035.199951,71,Up
2/8/2024,2028,2036.699951,2020.300049,2032.199951,2032.199951,341,Down
2/9/2024,2032,2032,2020,2023.300049,2023.300049,62,Down
2/12/2024,2025.5,2025.5,2011.599976,2018.199951,2018.199951,317,Down
2/13/2024,2025.099976,2025.800049,1990,1992.900024,1992.900024,198,Down
2/14/2024,1990.300049,1993.5,1984.800049,1990.300049,1990.300049,1916,Down
2/15/2024,1993.599976,2007.199951,1993.599976,2002.099976,2002.099976,286,Up
2/16/2024,2005,2011.5,1996.5,2011.5,2011.5,32,Up
2/20/2024,2015.599976,2029,2015.599976,2027.5,2027.5,1326,Up
2/21/2024,2028.199951,2028.199951,2022.300049,2022.300049,2022.300049,15,Down
2/22/2024,2033.199951,2033.199951,2019.699951,2019.699951,2019.699951,964,Down
2/23/2024,2026,2038.599976,2014.900024,2038.599976,2038.599976,22,Up
2/26/2024,2034.099976,2035.400024,2024.800049,2028.5,2028.5,143,Down
2/27/2024,2035.900024,2035.900024,2034,2034,2034,964,Up
2/28/2024,2029.5,2037,2024.800049,2033,2033,581,Down
2/29/2024,2034.300049,2049.800049,2034.300049,2045.699951,2045.699951,706,Up
3/1/2024,2043.099976,2086.899902,2041.800049,2086.899902,2086.899902,1210,Up
3/4/2024,2083.600098,2119.800049,2080.699951,2117.699951,2117.699951,805,Up
3/5/2024,2114.899902,2133.5,2111.399902,2133.5,2133.5,1287,Up
3/6/2024,2125.5,2150.300049,2125.5,2150.300049,2150.300049,443,Up
3/7/2024,2147,2163,2147,2158,2158,152,Up
3/8/2024,2167.300049,2194.899902,2166.300049,2178.600098,2178.600098,259,Up
3/11/2024,2181,2184,2177.199951,2182.5,2182.5,738,Up
3/12/2024,2182.5,2182.699951,2160.399902,2160.399902,2160.399902,550,Down
3/13/2024,2162.5,2175.399902,2162.5,2175.399902,2175.399902,20,Up
3/14/2024,2163,2163,2162.300049,2163,2163,515,Down
3/15/2024,2161.699951,2161.699951,2157.300049,2157.300049,2157.300049,100,Down
3/18/2024,2146.199951,2160.699951,2146.199951,2160.699951,2160.699951,21,Up
